,var_freq,var_count,var_norm_count,var_cum_norm_count,var_cum_count,var_norm_freq,var_log_freq,var_log_cum_count,cum_norm_y_hat,cum_y_hat
664,780,1,0.0,2.7937648207559937,40722,0.5874811463046757,2.8920946026904804,4.60982909957511,2.794457001869841,40731.92449280973
665,781,1,0.0,2.7937648207559937,40723,0.5882352941176471,2.8926510338773004,4.609839764305466,2.794507958913291,40733.65511489871
666,784,1,0.0,2.7937648207559937,40724,0.5904977375565611,2.8943160626844384,4.609850428773941,2.794660325150547,40736.83974200849
667,788,1,0.0,2.7937648207559937,40725,0.5935143288084465,2.8965262174895554,4.609861092980547,2.7948623142581948,40740.73586183394
668,789,2,6.974473427256242e-05,2.793834565490266,40727,0.5942684766214178,2.89707700320942,4.609882420608205,2.7949126055081988,40742.4569377765
669,791,1,0.0,2.793834565490266,40728,0.5957767722473605,2.8981764834976764,4.609893084029282,2.7950129430321966,40744.89557719558
670,792,1,0.0,2.793834565490266,40729,0.5965309200603318,2.8987251815894934,4.609903747188542,2.7950629899470183,40746.61314986029
671,795,1,0.0,2.793834565490266,40730,0.5987933634992458,2.9003671286564705,4.609914410085998,2.7952126471281047,40749.75893452271
672,796,2,6.974473427256242e-05,2.7939043102245384,40732,0.5995475113122172,2.900913067737669,4.609935735095548,2.7952623727245673,40751.471900124794
673,798,1,0.0,2.7939043102245384,40733,0.6010558069381599,2.9020028913507296,4.6099463972076675,2.7953615856151717,40753.894414550276
674,800,1,0.0,2.7939043102245384,40734,0.6025641025641025,2.9030899869919438,4.6099570590580345,2.7954604828614587,40756.31240326754
675,806,1,0.0,2.7939043102245384,40735,0.6070889894419306,2.906335041805091,4.609967720646662,2.795755305650624,40761.539572418595
676,808,2,6.974473427256242e-05,2.793974054958811,40737,0.6085972850678733,2.907411360774586,4.6099890430387465,2.7958529651690305,40763.939814593505
677,810,2,6.974473427256242e-05,2.794043799693083,40739,0.610105580693816,2.9084850188786495,4.610010364384026,2.795950321402036,40766.33570826234
678,811,1,0.0,2.794043799693083,40740,0.6108597285067874,2.909020854211156,4.610021024664145,2.7959988865474146,40768.03203531678
679,814,1,0.0,2.794043799693083,40741,0.6131221719457014,2.910624404889201,4.6100316846826015,2.7961441337331587,40771.11458946598
680,815,2,6.974473427256242e-05,2.7941135444273555,40743,0.6138763197586727,2.9111576087399764,4.610053003934577,2.7961924010500865,40772.80664625609
681,817,1,0.0,2.7941135444273555,40744,0.6153846153846154,2.9122220565324155,4.6100636631681216,2.796288714868097,40775.18759377872
682,818,1,0.0,2.7941135444273555,40745,0.6161387631975868,2.912753303671323,4.610074322140055,2.7963367619672366,40776.87649308619
683,820,2,6.974473427256242e-05,2.794183289161628,40747,0.6176470588235294,2.9138138523837167,4.6100956392991375,2.796432638035719,40779.25116415609
684,821,1,0.0,2.794183289161628,40748,0.6184012066365008,2.9143431571194407,4.610106297486313,2.796480467598991,40780.93694443428
685,823,2,6.974473427256242e-05,2.7942530338959,40750,0.6199095022624435,2.91539983521227,4.610127613075996,2.7965759112634174,40783.30541569483
686,825,1,0.0,2.7942530338959,40751,0.6214177978883861,2.916453948549925,4.6101382704785285,2.796671069610513,40785.66979607548
687,826,1,0.0,2.7942530338959,40752,0.6221719457013575,2.916980047320382,4.61014892761954,2.796718542524731,40787.35046271954
688,827,1,0.0,2.7942530338959,40753,0.6229260935143288,2.9175055095525466,4.610159584499042,2.796765944989972,40789.03011926617
