,var_freq,var_count,var_norm_count,var_cum_norm_count,var_cum_count,var_norm_freq,var_log_freq,var_log_cum_count,cum_norm_y_hat,cum_y_hat
499,501,9,0.000230361667818475,2.4536109191430495,85709,0.25393600812595224,2.699837725867246,4.93302642805054,2.4486058012797938,85535.18226684451
500,502,7,0.00017277125086385625,2.453783690393913,85716,0.25444388014220415,2.7007037171450192,4.933061896172167,2.448686241015459,85538.9757779847
501,503,1,0.0,2.453783690393913,85717,0.25495175215845606,2.7015679850559273,4.933066962810234,2.4487664453229043,85542.76111317366
502,504,4,8.638562543192812e-05,2.4538700760193453,85721,0.25545962417470797,2.7024305364455254,4.9330872287714325,2.4488464153585805,85546.53831257262
503,505,2,2.8795208477309375e-05,2.4538988712278225,85723,0.2559674961909599,2.7032913781186614,4.933097361397408,2.448926152270984,85550.30741606657
504,506,2,2.8795208477309375e-05,2.4539276664362997,85725,0.2564753682072118,2.7041505168397992,4.933107493786982,2.449005657200725,85554.06846326662
505,507,3,5.759041695461875e-05,2.453985256853254,85728,0.2569832402234637,2.705007959333336,4.933122691928115,2.4490849312805976,85557.82149351244
506,508,2,2.8795208477309375e-05,2.4540140520617313,85730,0.2574911122397156,2.7058637122839193,4.9331328237267345,2.449163975635649,85561.56654587467
507,509,7,0.00017277125086385625,2.454186823312595,85737,0.2579989842559675,2.7067177823367587,4.93316828316062,2.449242791383248,85565.30365915729
508,510,4,8.638562543192812e-05,2.454273208938027,85741,0.2585068562722194,2.7075701760979363,4.933188544394456,2.449321379633151,85569.03287189991
509,511,3,5.759041695461875e-05,2.4543307993549814,85744,0.25901472828847133,2.708420900134713,4.933203739699537,2.4493997414875692,85572.75422238014
510,512,2,2.8795208477309375e-05,2.4543595945634586,85746,0.2595226003047232,2.709269960975831,4.933213869607564,2.449477878041236,85576.46774861589
511,513,7,0.00017277125086385625,2.4545323658143223,85753,0.2600304723209751,2.7101173651118162,4.933249322425073,2.4495557903814698,85580.17348836752
512,514,1,0.0,2.4545323658143223,85754,0.260538344337227,2.710963118995276,4.933254386877042,2.449633479588241,85583.87147914027
513,515,4,8.638562543192812e-05,2.4546187514397544,85758,0.2610462163534789,2.711807229041191,4.933274644094356,2.4497109467342333,85587.56175818629
514,516,5,0.0001151808339092375,2.4547339322736637,85763,0.2615540883697308,2.7126497016272113,4.933299964287337,2.44978819288491,85591.244362507
515,517,2,2.8795208477309375e-05,2.454762727482141,85765,0.26206196038598273,2.7134905430939424,4.933310091951204,2.4498652190985735,85594.9193288551
516,518,3,5.759041695461875e-05,2.4548203178990953,85768,0.26256983240223464,2.714329759745233,4.933325283004188,2.4499420264264296,85598.58669373688
517,519,2,2.8795208477309375e-05,2.4548491131075725,85770,0.26307770441848655,2.7151673578484576,4.933335410077651,2.4500186159126462,85602.24649341422
518,520,2,2.8795208477309375e-05,2.4548779083160497,85772,0.26358557643473846,2.716003343634799,4.933345536914972,2.450094988594416,85605.89876390672
519,521,1,0.0,2.4548779083160497,85773,0.26409344845099036,2.7168377232995247,4.933350600245083,2.4501711455020168,85609.54354099388
520,522,1,0.0,2.4548779083160497,85774,0.2646013204672423,2.717670503002262,4.933355663516162,2.450247087658867,85613.18086021698
521,523,1,0.0,2.4548779083160497,85775,0.2651091924834942,2.718501688867274,4.933360726728211,2.4503228160815897,85616.8107568813
522,524,1,0.0,2.4548779083160497,85776,0.2656170644997461,2.7193312869837265,4.933365789881232,2.450398331780067,85620.43326605801
523,525,7,0.00017277125086385625,2.4550506795669134,85783,0.26612493651599795,2.720159303405957,4.933401230299689,2.4504736357574974,85624.04842258622
524,526,2,2.8795208477309375e-05,2.4550794747753906,85785,0.26663280853224985,2.7209857441537393,4.933411355602353,2.4505487290104555,85627.65626107494
525,527,3,5.759041695461875e-05,2.455137065192345,85788,0.26714068054850176,2.7218106152125467,4.933426543113743,2.450623612528946,85631.25681590507
526,528,1,0.0,2.455137065192345,85789,0.2676485525647537,2.722633922533812,4.933431605499517,2.4506982872964596,85634.85012123128
527,529,1,0.0,2.455137065192345,85790,0.2681564245810056,2.7234556720351857,4.933436667826281,2.4507727542900284,85638.43621098394
528,530,6,0.0001439760423865469,2.4552810412347315,85796,0.2686642965972575,2.724275869600789,4.933467040547743,2.4508470144802814,85642.01511887104
529,531,2,2.8795208477309375e-05,2.4553098364432087,85798,0.2691721686135094,2.725094521081469,4.933477164316218,2.4509210688314957,85645.58687838001
530,532,5,0.0001151808339092375,2.455425017277118,85803,0.2696800406297613,2.7259116322950483,4.9335024727049825,2.4509949183016535,85649.15152277965
